   400,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
     0,      0,      0,  32508,      6,      0
  -120,      0,      0,  32508,      6,      0
   -40,      0,      0,  32544,      6,      0
   -40,      0,      0,  32508,      6,      0
   -80,      0,      0,  32526,      6,      0
   -40,      0,      0,  32526,      6,      0
   -80,      0,      0,  32490,      6,      0
   -80,      0,      0,  32526,      6,      0
   -80,      0,      0,  32562,      6,      0
   -40,      0,      0,  32508,      6,      0
   -40,      0,      0,  32526,      6,      0
   280,      0,      0,  32544,      6,      0
   -40,      0,      0,  32508,      6,      0
  -440,      0,      2,  32544,      6,      0
    80,      0,      0,  32544,      6,      0
   -80,      0,      0,  32544,      6,      0
  -160,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
   -40,      0,      0,  32562,      6,      0
    80,      0,      0,  32544,      6,      0
     0,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
   -40,      0,      0,  32562,      6,      0
   -40,      0,      0,  32544,      6,      0
  -120,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
   -40,      0,      0,  32544,      6,      0
  -280,      0,      1,  32562,      6,      0
  -160,      0,      0,  32490,      6,      0
  -120,      0,      0,  32508,      6,      0
     0,      0,      0,  32544,      6,      0
  -120,      0,      0,  32508,      6,      0
  -240,      0,      1,  32490,      6,      0
   -40,      0,      0,  32508,      6,      0
    80,      0,      0,  32526,      6,      0
   -80,      0,      0,  32472,      6,      0
   -80,      0,      0,  32526,      6,      0
   240,      0,      0,  32562,      6,      0
    80,      0,      0,  32544,      6,      0
     0,      0,      0,  32508,      6,      0
   -40,      0,      0,  32526,      6,      0
     0,      0,      0,  32508,      6,      0
   -40,      0,      0,  32544,      6,      0
  -520,      0,      2,  32508,      6,      0
   -80,      0,      0,  32508,      6,      0
    40,      0,      0,  32544,      6,      0
   -40,      0,      0,  32526,      6,      0
   -80,      0,      0,  32544,      6,      0
   160,      0,      0,  32580,      6,      0
   -40,      0,      0,  32526,      6,      0
   -80,      0,      0,  32490,      6,      0
  -160,      0,      0,  32544,      6,      0
     0,      0,      0,  32508,      6,      0
   -80,      0,      0,  32508,      6,      0
  -520,      0,      2,  32562,      6,      0
    80,      0,      0,  32526,      6,      0
   -40,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
   -80,      0,      0,  32490,      6,      0
   -40,      0,      0,  32508,      6,      0
     0,      0,      0,  32508,      6,      0
   -80,      0,      0,  32508,      6,      0
   160,      0,      0,  32508,      6,      0
   -80,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
    40,      0,      0,  32490,      6,      0
   -40,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
  -120,      0,      0,  32526,      6,      0
   -40,      0,      0,  32508,      6,      0
   -80,      0,      0,  32526,      6,      0
     0,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
  -520,      0,      2,  32508,      6,      0
   -80,      0,      0,  32526,      6,      0
     0,      0,      0,  32508,      6,      0
   -80,      0,      0,  32562,      6,      0
     0,      0,      0,  32544,      6,      0
   -40,      0,      0,  32544,      6,      0
   240,      0,      0,  32508,      6,      0
   -80,      0,      0,  32508,      6,      0
     0,      0,      0,  32526,      6,      0
   -40,      0,      0,  32508,      6,      0
   -80,      0,      0,  32490,      6,      0
   -40,      0,      0,  32526,      6,      0
     0,      0,      0,  32544,      6,      0
   -80,      0,      0,  32544,      6,      0
   160,      0,      0,  32472,      6,      0
    80,      0,      0,  32508,      6,      0
   -40,      0,      0,  32544,      6,      0
   160,      0,      0,  32580,      6,      0
   -80,      0,      0,  32508,      6,      0
  -120,      0,      0,  32508,      6,      0
  -120,      0,      0,  32508,      6,      0
    80,      0,      0,  32544,      6,      0
  -120,      0,      0,  32508,      6,      0
  -120,      0,      0,  32508,      6,      0
    40,      0,      0,  32526,      6,      0
    80,      0,      0,  32508,      6,      0
   120,      0,      0,  32544,      6,      0
   160,      0,      0,  32490,      6,      0
    80,      0,      0,  32544,      6,      0
   -40,      0,      0,  32490,      6,      0
     0,      0,      0,  32508,      6,      0
    80,      0,      0,  32544,      6,      0
   -40,      0,      0,  32526,      6,      0
   -40,      0,      0,  32508,      6,      0
   -80,      0,      0,  32508,      6,      0
   -40,      0,      0,  32544,      6,      0
  -120,      0,      0,  32562,      6,      0
   -80,      0,      0,  32508,      6,      0
   -80,      0,      0,  32508,      6,      0
   -80,      0,      0,  32508,      6,      0
   -80,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
   -80,      0,      0,  32544,      6,      0
   -80,      0,      0,  32490,      6,      0
  -160,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
   -40,      0,      0,  32472,      6,      0
   -80,      0,      0,  32508,      6,      0
   -80,      0,      0,  32472,      6,      0
   280,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
     0,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
  -120,      0,      0,  32508,      6,      0
   -80,      0,      0,  32490,      6,      0
   -80,      0,      0,  32508,      6,      0
   -80,      0,      0,  32508,      6,      0
   -40,      0,      0,  32490,      6,      0
   120,      0,      0,  32508,      6,      0
  -560,      0,      2,  32490,      6,      0
   -40,      0,      0,  32544,      6,      0
   -80,      0,      0,  32508,      6,      0
     0,      0,      0,  32508,      6,      0
  -600,      0,      3,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
  -520,      0,      2,  32490,      6,      0
  -360,      0,      1,  32508,      6,      0
  -440,      0,      2,  32544,      6,      0
  -120,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
  -120,      0,      0,  32508,      6,      0
   -80,      0,      0,  32526,      6,      0
   -40,      0,      0,  32544,      6,      0
   -40,      0,      0,  32508,      6,      0
   -80,      0,      0,  32544,      6,      0
   -40,      0,      0,  32544,      6,      0
   -40,      0,      0,  32562,      6,      0
   -40,      0,      0,  32580,      6,      0
   -40,      0,      0,  32526,      6,      0
  -440,      0,      2,  32508,      6,      0
  -320,      0,      1,  32526,      6,      0
   160,      0,      0,  32562,      6,      0
   -80,      0,      0,  32526,      6,      0
  -520,      0,      2,  32562,      6,      0
  -120,      0,      0,  32544,      6,      0
    80,      0,      0,  32508,      6,      0
   -80,      0,      0,  32472,      6,      0
  -120,      0,      0,  32508,      6,      0
   -80,      0,      0,  32544,      6,      0
   -80,      0,      0,  32508,      6,      0
     0,      0,      0,  32508,      6,      0
  -160,      0,      0,  32508,      6,      0
   -80,      0,      0,  32526,      6,      0
  -120,      0,      0,  32508,      6,      0
   -40,      0,      0,  32544,      6,      0
   -80,      0,      0,  32544,      6,      0
   -40,      0,      0,  32526,      6,      0
     0,      0,      0,  32544,      6,      0
   -80,      0,      0,  32526,      6,      0
   280,      0,      0,  32508,      6,      0
   160,      0,      0,  32490,      6,      0
  -520,      0,      2,  32472,      6,      0
   -40,      0,      0,  32508,      6,      0
   -80,      0,      0,  32544,      6,      0
   -40,      0,      0,  32508,      6,      0
     0,      0,      0,  32508,      6,      0
   200,      0,      0,  32526,      6,      0
  -120,      0,      0,  32508,      6,      0
   -40,      0,      0,  32544,      6,      0
     0,      0,      0,  32526,      6,      0
   -80,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
   -40,      0,      0,  32526,      6,      0
     0,      0,      0,  32508,      6,      0
   -40,      0,      0,  32490,      6,      0
     0,      0,      0,  32508,      6,      0
    80,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
   -80,      0,      0,  32508,      6,      0
   -40,      0,      0,  32526,      6,      0
   -80,      0,      0,  32508,      6,      0
     0,      0,      0,  32508,      6,      0
   -80,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
  -120,      0,      0,  32526,      6,      0
  -120,      0,      0,  32490,      6,      0
  -120,      0,      0,  32544,      6,      0
  -160,      0,      0,  32562,      6,      0
   -80,      0,      0,  32544,      6,      0
   -80,      0,      0,  32508,      6,      0
  -120,      0,      0,  32526,      6,      0
   -40,      0,      0,  32508,      6,      0
   -80,      0,      0,  32544,      6,      0
   240,      0,      0,  32562,      6,      0
   240,      0,      0,  32580,      6,      0
   200,      0,      0,  32562,      6,      0
   -80,      0,      0,  32544,      6,      0
   -80,      0,      0,  32544,      6,      0
   240,      0,      0,  32580,      6,      0
   -40,      0,      0,  32544,      6,      0
    80,      0,      0,  32508,      6,      0
     0,      0,      0,  32490,      6,      0
     0,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
   120,      0,      0,  32544,      6,      0
   -80,      0,      0,  32490,      6,      0
     0,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
   -80,      0,      0,  32526,      6,      0
  -120,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
   -80,      0,      0,  32508,      6,      0
   -80,      0,      0,  32490,      6,      0
    40,      0,      0,  32490,      6,      0
  -120,      0,      0,  32508,      6,      0
   -40,      0,      0,  32508,      6,      0
     0,      0,      0,  32508,      6,      0
   -80,      0,      0,  32508,      6,      0
     0,      0,      0,  32526,      6,      0
   280,      0,      0,  32544,      6,      0
  -120,      0,      0,  32580,      6,      0
   -40,      0,      0,  32508,      6,      0
     0,      0,      0,  32508,      6,      0
   -40,      0,      0,  32526,      6,      0
   -40,      0,      0,  32526,      6,      0
   160,      0,      0,  32508,      6,      0
  -440,      0,      2,  32580,      6,      0
    80,      0,      0,  32508,      6,      0
   -80,      0,      0,  32490,      6,      0
   -80,      0,      0,  32508,      6,      0
